recording_id,outer_fold,model,alpha,inner_fold,mean_r2,n_validation_samples,selected
GROUP,2,M1_mel,1000.0,1,0.33295677175253924,32130,False
GROUP,2,M1_mel,1000.0,2,0.23938715557895207,42840,False
GROUP,2,M1_mel,1000.0,3,0.380163814146664,41650,False
GROUP,2,M1_mel,1000.0,mean,0.3348527256202286,159460,True
GROUP,2,M2_mel_syl,0.001,0,0.4044083827622523,42840,False
GROUP,2,M2_mel_syl,0.001,1,0.35772039677140255,32130,False
GROUP,2,M2_mel_syl,0.001,2,0.2674750394087855,42840,False
GROUP,2,M2_mel_syl,0.001,3,0.3834107882815786,41650,False
GROUP,2,M2_mel_syl,0.001,mean,0.3527285932898543,159460,False
GROUP,2,M2_mel_syl,0.01,0,0.40440840132711375,42840,False
GROUP,2,M2_mel_syl,0.01,1,0.35772042458226827,32130,False
GROUP,2,M2_mel_syl,0.01,2,0.2674750669904351,42840,False
GROUP,2,M2_mel_syl,0.01,3,0.38341081720924197,41650,False
GROUP,2,M2_mel_syl,0.01,mean,0.3527286188468393,159460,False
GROUP,2,M2_mel_syl,0.1,0,0.4044085868872215,42840,False
GROUP,2,M2_mel_syl,0.1,1,0.35772070257177646,32130,False
GROUP,2,M2_mel_syl,0.1,2,0.2674753427288341,42840,False
GROUP,2,M2_mel_syl,0.1,3,0.3834111064006348,41650,False
GROUP,2,M2_mel_syl,0.1,mean,0.3527288743256581,159460,False
GROUP,2,M2_mel_syl,1.0,0,0.40441043378650776,42840,False
GROUP,2,M2_mel_syl,1.0,1,0.35772347072903277,32130,False
GROUP,2,M2_mel_syl,1.0,2,0.267478092448058,42840,False
GROUP,2,M2_mel_syl,1.0,3,0.3834139899255964,41650,False
GROUP,2,M2_mel_syl,1.0,mean,0.3527314201606278,159460,False
GROUP,2,M2_mel_syl,10.0,0,0.40442815285115075,42840,False
GROUP,2,M2_mel_syl,10.0,1,0.35775012705508447,32130,False
GROUP,2,M2_mel_syl,10.0,2,0.2675049379820803,42840,False
GROUP,2,M2_mel_syl,10.0,3,0.3834420983923096,41650,False
GROUP,2,M2_mel_syl,10.0,mean,0.35275610555383907,159460,False
GROUP,2,M2_mel_syl,100.0,0,0.4045712150063884,42840,False
GROUP,2,M2_mel_syl,100.0,1,0.35796865594603167,32130,False
GROUP,2,M2_mel_syl,100.0,2,0.2677433373251813,42840,False
GROUP,2,M2_mel_syl,100.0,3,0.3836901947276412,41650,False
GROUP,2,M2_mel_syl,100.0,mean,0.35296742096975225,159460,False
GROUP,2,M2_mel_syl,1000.0,0,0.40542521298526035,42840,False
GROUP,2,M2_mel_syl,1000.0,1,0.35935223914492287,32130,False
GROUP,2,M2_mel_syl,1000.0,2,0.2695157087268558,42840,False
GROUP,2,M2_mel_syl,1000.0,3,0.38559006266330287,41650,False
GROUP,2,M2_mel_syl,1000.0,mean,0.3544480285952589,159460,True
GROUP,2,M3_mel_syl_boundary,0.001,0,0.4014526321238274,42840,False
GROUP,2,M3_mel_syl_boundary,0.001,1,0.4230170479272426,32130,False
GROUP,2,M3_mel_syl_boundary,0.001,2,0.23608780198194967,42840,False
GROUP,2,M3_mel_syl_boundary,0.001,3,0.39180483849472714,41650,False
GROUP,2,M3_mel_syl_boundary,0.001,mean,0.35885138260566396,159460,False
GROUP,2,M3_mel_syl_boundary,0.01,0,0.40145265269372155,42840,False
GROUP,2,M3_mel_syl_boundary,0.01,1,0.4230170921165095,32130,False
GROUP,2,M3_mel_syl_boundary,0.01,2,0.23608781938200318,42840,False
GROUP,2,M3_mel_syl_boundary,0.01,3,0.3918048637950501,41650,False
GROUP,2,M3_mel_syl_boundary,0.01,mean,0.35885140831864626,159460,False
GROUP,2,M3_mel_syl_boundary,0.1,0,0.40145285830469946,42840,False
GROUP,2,M3_mel_syl_boundary,0.1,1,0.4230175338604809,32130,False
GROUP,2,M3_mel_syl_boundary,0.1,2,0.2360879933055654,42840,False
GROUP,2,M3_mel_syl_boundary,0.1,3,0.39180511671117213,41650,False
GROUP,2,M3_mel_syl_boundary,0.1,mean,0.3588516653514444,159460,False
GROUP,2,M3_mel_syl_boundary,1.0,0,0.401454905764528,42840,False
GROUP,2,M3_mel_syl_boundary,1.0,1,0.423021936682868,32130,False
GROUP,2,M3_mel_syl_boundary,1.0,2,0.23608972493088154,42840,False
GROUP,2,M3_mel_syl_boundary,1.0,3,0.3918076373178738,41650,False
GROUP,2,M3_mel_syl_boundary,1.0,mean,0.3588542261313266,159460,False
GROUP,2,M3_mel_syl_boundary,10.0,0,0.40147463367905933,42840,False
GROUP,2,M3_mel_syl_boundary,10.0,1,0.423064709711072,32130,False
GROUP,2,M3_mel_syl_boundary,10.0,2,0.23610635543002545,42840,False
GROUP,2,M3_mel_syl_boundary,10.0,3,0.3918321151794574,41650,False
GROUP,2,M3_mel_syl_boundary,10.0,mean,0.35887900598064926,159460,False
GROUP,2,M3_mel_syl_boundary,100.0,0,0.40163758735590127,42840,False
GROUP,2,M3_mel_syl_boundary,100.0,1,0.42343658392694516,32130,False
GROUP,2,M3_mel_syl_boundary,100.0,2,0.2362350173160278,42840,False
GROUP,2,M3_mel_syl_boundary,100.0,3,0.3920457916982901,41650,False
GROUP,2,M3_mel_syl_boundary,100.0,mean,0.3590880913705755,159460,False
GROUP,2,M3_mel_syl_boundary,1000.0,0,0.4026702922657004,42840,False
GROUP,2,M3_mel_syl_boundary,1000.0,1,0.42615250329245424,32130,False
GROUP,2,M3_mel_syl_boundary,1000.0,2,0.23676197408553812,42840,False
GROUP,2,M3_mel_syl_boundary,1000.0,3,0.39359928742223094,41650,False
GROUP,2,M3_mel_syl_boundary,1000.0,mean,0.36046010624864877,159460,True
GROUP,2,M4_mel_syl_structure,0.001,0,0.4183951989276331,42840,False
GROUP,2,M4_mel_syl_structure,0.001,1,0.4206531892589216,32130,False
GROUP,2,M4_mel_syl_structure,0.001,2,0.2633627838937177,42840,False
GROUP,2,M4_mel_syl_structure,0.001,3,0.35398272420635213,41650,False
GROUP,2,M4_mel_syl_structure,0.001,mean,0.3603755137222525,159460,False
GROUP,2,M4_mel_syl_structure,0.01,0,0.4183952197275791,42840,False
GROUP,2,M4_mel_syl_structure,0.01,1,0.42065323962596335,32130,False
GROUP,2,M4_mel_syl_structure,0.01,2,0.263362789118055,42840,False
GROUP,2,M4_mel_syl_structure,0.01,3,0.35398275670149626,41650,False
GROUP,2,M4_mel_syl_structure,0.01,mean,0.3603755393499717,159460,False
GROUP,2,M4_mel_syl_structure,0.1,0,0.41839542763878057,42840,False
GROUP,2,M4_mel_syl_structure,0.1,1,0.42065374314365,32130,False
GROUP,2,M4_mel_syl_structure,0.1,2,0.263362841299176,42840,False
GROUP,2,M4_mel_syl_structure,0.1,3,0.3539830815563082,41650,False
GROUP,2,M4_mel_syl_structure,0.1,mean,0.3603757955307147,159460,False
GROUP,2,M4_mel_syl_structure,1.0,0,0.41839749807728677,42840,False
GROUP,2,M4_mel_syl_structure,1.0,1,0.4206587633041352,32130,False
GROUP,2,M4_mel_syl_structure,1.0,2,0.26336335695684476,42840,False
GROUP,2,M4_mel_syl_structure,1.0,3,0.3539863205858126,41650,False
GROUP,2,M4_mel_syl_structure,1.0,mean,0.3603783478428644,159460,False
GROUP,2,M4_mel_syl_structure,10.0,0,0.4184174583553114,42840,False
GROUP,2,M4_mel_syl_structure,10.0,1,0.4207076732674502,32130,False
GROUP,2,M4_mel_syl_structure,10.0,2,0.2633679615375726,42840,False
GROUP,2,M4_mel_syl_structure,10.0,3,0.354017878523726,41650,False
GROUP,2,M4_mel_syl_structure,10.0,mean,0.3604030450947417,159460,False
GROUP,2,M4_mel_syl_structure,100.0,0,0.41858333581570206,42840,False
GROUP,2,M4_mel_syl_structure,100.0,1,0.4211383599920355,32130,False
GROUP,2,M4_mel_syl_structure,100.0,2,0.26338445501575636,42840,False
GROUP,2,M4_mel_syl_structure,100.0,3,0.3542937308871825,41650,False
GROUP,2,M4_mel_syl_structure,100.0,mean,0.3606108714236481,159460,False
GROUP,2,M4_mel_syl_structure,1000.0,0,0.4195468960076508,42840,False
GROUP,2,M4_mel_syl_structure,1000.0,1,0.4242653462737125,32130,False
GROUP,2,M4_mel_syl_structure,1000.0,2,0.2629836468189246,42840,False
GROUP,2,M4_mel_syl_structure,1000.0,3,0.3562213809627287,41650,False
GROUP,2,M4_mel_syl_structure,1000.0,mean,0.36189561361822725,159460,True
GROUP,2,M5_full,0.001,0,0.4067335593667306,42840,False
GROUP,2,M5_full,0.001,1,0.3579989014458017,32130,False
GROUP,2,M5_full,0.001,2,0.27024270497511593,42840,False
GROUP,2,M5_full,0.001,3,0.3880266386157023,41650,False
GROUP,2,M5_full,0.001,mean,0.3553585687081545,159460,False
GROUP,2,M5_full,0.01,0,0.40673357403192467,42840,False
GROUP,2,M5_full,0.01,1,0.35799893957875173,32130,False
GROUP,2,M5_full,0.01,2,0.27024274399112846,42840,False
GROUP,2,M5_full,0.01,3,0.3880266582290931,41650,False
GROUP,2,M5_full,0.01,mean,0.35535859593637664,159460,False
GROUP,2,M5_full,0.1,0,0.4067337205947934,42840,False
GROUP,2,M5_full,0.1,1,0.3579993207772161,32130,False
GROUP,2,M5_full,0.1,2,0.2702431340774287,42840,False
GROUP,2,M5_full,0.1,3,0.3880268542827464,41650,False
GROUP,2,M5_full,0.1,mean,0.3553588681274698,159460,False
GROUP,2,M5_full,1.0,0,0.40673517746292676,42840,False
GROUP,2,M5_full,1.0,1,0.35800311984926114,32130,False
GROUP,2,M5_full,1.0,2,0.27024702769633413,42840,False
GROUP,2,M5_full,1.0,3,0.38802880692077446,41650,False
GROUP,2,M5_full,1.0,mean,0.35536158107381005,159460,False
GROUP,2,M5_full,10.0,0,0.40674898869543086,42840,False
GROUP,2,M5_full,10.0,1,0.35803997944309585,32130,False
GROUP,2,M5_full,10.0,2,0.2702853482729064,42840,False
GROUP,2,M5_full,10.0,3,0.3880476488338441,41650,False
GROUP,2,M5_full,10.0,mean,0.3553879349627483,159460,False
GROUP,2,M5_full,100.0,0,0.40685180158504974,42840,False
GROUP,2,M5_full,100.0,1,0.3583542639977645,32130,False
GROUP,2,M5_full,100.0,2,0.27063894130413,42840,False
GROUP,2,M5_full,100.0,3,0.38820489535565406,41650,False
GROUP,2,M5_full,100.0,mean,0.35561494932386567,159460,False
GROUP,2,M5_full,1000.0,0,0.4072209225212454,42840,False
GROUP,2,M5_full,1000.0,1,0.360423349705176,32130,False
GROUP,2,M5_full,1000.0,2,0.27330422982054947,42840,False
GROUP,2,M5_full,1000.0,3,0.3892460639726395,41650,False
GROUP,2,M5_full,1000.0,mean,0.3571190161596026,159460,True
GROUP,3,M1_mel,0.001,0,0.3597678786464965,42840,False
GROUP,3,M1_mel,0.001,1,0.3456645265392432,32130,False
GROUP,3,M1_mel,0.001,2,0.36298386709503005,32130,False
GROUP,3,M1_mel,0.001,3,0.36624039483274995,41650,False
GROUP,3,M1_mel,0.001,mean,0.359228512628364,148750,False
GROUP,3,M1_mel,0.01,0,0.35976794759405306,42840,False
GROUP,3,M1_mel,0.01,1,0.3456645511824509,32130,False
GROUP,3,M1_mel,0.01,2,0.3629838865318381,32130,False
GROUP,3,M1_mel,0.01,3,0.36624041877865754,41650,False
GROUP,3,M1_mel,0.01,mean,0.3592285487113978,148750,False
GROUP,3,M1_mel,0.1,0,0.35976863691007366,42840,False
GROUP,3,M1_mel,0.1,1,0.3456647975228935,32130,False
GROUP,3,M1_mel,0.1,2,0.3629840807812035,32130,False
GROUP,3,M1_mel,0.1,3,0.36624065810538387,41650,False
GROUP,3,M1_mel,0.1,mean,0.3592289094132936,148750,False
GROUP,3,M1_mel,1.0,0,0.35977551437852395,42840,False
GROUP,3,M1_mel,1.0,1,0.3456672519268219,32130,False
GROUP,3,M1_mel,1.0,2,0.36298601161761024,32130,False
GROUP,3,M1_mel,1.0,3,0.36624303836349603,41650,False
GROUP,3,M1_mel,1.0,mean,0.35923250380839117,148750,False
GROUP,3,M1_mel,10.0,0,0.35984292928869144,42840,False
GROUP,3,M1_mel,10.0,1,0.3456910265044171,32130,False
GROUP,3,M1_mel,10.0,2,0.36300432741449906,32130,False
GROUP,3,M1_mel,10.0,3,0.3662657251438074,41650,False
GROUP,3,M1_mel,10.0,mean,0.35926736312189506,148750,False
GROUP,3,M1_mel,100.0,0,0.36044940196991837,42840,False
GROUP,3,M1_mel,100.0,1,0.3458942368399225,32130,False
GROUP,3,M1_mel,100.0,2,0.3631444933647727,32130,False
GROUP,3,M1_mel,100.0,3,0.3664442579264314,41650,False
GROUP,3,M1_mel,100.0,mean,0.3595661857109515,148750,False
GROUP,3,M1_mel,1000.0,0,0.3647505689047278,42840,False
GROUP,3,M1_mel,1000.0,1,0.3472763512164986,32130,False
GROUP,3,M1_mel,1000.0,2,0.36387895748065324,32130,False
GROUP,3,M1_mel,1000.0,3,0.3675255971718896,41650,False
GROUP,3,M1_mel,1000.0,mean,0.3615648777312755,148750,True
GROUP,3,M2_mel_syl,0.001,0,0.38109030333046134,42840,False
GROUP,3,M2_mel_syl,0.001,1,0.35231849804021687,32130,False
GROUP,3,M2_mel_syl,0.001,2,0.37908846055665724,32130,False
GROUP,3,M2_mel_syl,0.001,3,0.3959608657520798,41650,False
GROUP,3,M2_mel_syl,0.001,mean,0.37860695282668,148750,False
GROUP,3,M2_mel_syl,0.01,0,0.38109037111227495,42840,False
GROUP,3,M2_mel_syl,0.01,1,0.35231852249148765,32130,False
GROUP,3,M2_mel_syl,0.01,2,0.3790884870603545,32130,False
GROUP,3,M2_mel_syl,0.01,3,0.39596088185899925,41650,False
GROUP,3,M2_mel_syl,0.01,mean,0.3786069878640529,148750,False
GROUP,3,M2_mel_syl,0.1,0,0.38109104876621136,42840,False
GROUP,3,M2_mel_syl,0.1,1,0.3523187668674834,32130,False
GROUP,3,M2_mel_syl,0.1,2,0.3790887520067515,32130,False
GROUP,3,M2_mel_syl,0.1,3,0.3959610428137814,41650,False
GROUP,3,M2_mel_syl,0.1,mean,0.3786073381093624,148750,False
GROUP,3,M2_mel_syl,1.0,0,0.3810978091636088,42840,False
GROUP,3,M2_mel_syl,1.0,1,0.35232119721699284,32130,False
GROUP,3,M2_mel_syl,1.0,2,0.3790913925560546,32130,False
GROUP,3,M2_mel_syl,1.0,3,0.39596264110727397,41650,False
GROUP,3,M2_mel_syl,1.0,mean,0.37861082794013423,148750,False
GROUP,3,M2_mel_syl,10.0,0,0.3811640191437474,42840,False
GROUP,3,M2_mel_syl,10.0,1,0.3523443652711197,32130,False
GROUP,3,M2_mel_syl,10.0,2,0.37911702441422224,32130,False
GROUP,3,M2_mel_syl,10.0,3,0.3959776527042451,41650,False
GROUP,3,M2_mel_syl,10.0,mean,0.37864464044262175,148750,False
GROUP,3,M2_mel_syl,100.0,0,0.3817570522332119,42840,False
GROUP,3,M2_mel_syl,100.0,1,0.35252677763629703,32130,False
GROUP,3,M2_mel_syl,100.0,2,0.379337404655401,32130,False
GROUP,3,M2_mel_syl,100.0,3,0.3960845344826922,41650,False
GROUP,3,M2_mel_syl,100.0,mean,0.3789323640733256,148750,False
GROUP,3,M2_mel_syl,1000.0,0,0.3858783698914702,42840,False
GROUP,3,M2_mel_syl,1000.0,1,0.3535086774476789,32130,False
GROUP,3,M2_mel_syl,1000.0,2,0.3808864251811839,32130,False
GROUP,3,M2_mel_syl,1000.0,3,0.39649517798047174,41650,False
GROUP,3,M2_mel_syl,1000.0,mean,0.3807809625311098,148750,True
GROUP,3,M3_mel_syl_boundary,0.001,0,0.3821230816162835,42840,False
GROUP,3,M3_mel_syl_boundary,0.001,1,0.3788785340816857,32130,False
GROUP,3,M3_mel_syl_boundary,0.001,2,0.3872465229175541,32130,False
GROUP,3,M3_mel_syl_boundary,0.001,3,0.38602567529202314,41650,False
GROUP,3,M3_mel_syl_boundary,0.001,mean,0.3836216488990919,148750,False
GROUP,3,M3_mel_syl_boundary,0.01,0,0.38212314829247707,42840,False
GROUP,3,M3_mel_syl_boundary,0.01,1,0.3788785611211296,32130,False
GROUP,3,M3_mel_syl_boundary,0.01,2,0.387246532615415,32130,False
GROUP,3,M3_mel_syl_boundary,0.01,3,0.3860256998428736,41650,False
GROUP,3,M3_mel_syl_boundary,0.01,mean,0.38362168291133164,148750,False
GROUP,3,M3_mel_syl_boundary,0.1,0,0.382123814886145,42840,False
GROUP,3,M3_mel_syl_boundary,0.1,1,0.3788788314257914,32130,False
GROUP,3,M3_mel_syl_boundary,0.1,2,0.38724662952677524,32130,False
GROUP,3,M3_mel_syl_boundary,0.1,3,0.38602594518074196,41650,False
GROUP,3,M3_mel_syl_boundary,0.1,mean,0.3836220229035719,148750,False
GROUP,3,M3_mel_syl_boundary,1.0,0,0.3821304642824991,42840,False
GROUP,3,M3_mel_syl_boundary,1.0,1,0.3788815256356707,32130,False
GROUP,3,M3_mel_syl_boundary,1.0,2,0.3872475920349947,32130,False
GROUP,3,M3_mel_syl_boundary,1.0,3,0.38602838179154497,41650,False
GROUP,3,M3_mel_syl_boundary,1.0,mean,0.3836254100318561,148750,False
GROUP,3,M3_mel_syl_boundary,10.0,0,0.3821955308911177,42840,False
GROUP,3,M3_mel_syl_boundary,10.0,1,0.3789077001309725,32130,False
GROUP,3,M3_mel_syl_boundary,10.0,2,0.3872566529344731,32130,False
GROUP,3,M3_mel_syl_boundary,10.0,3,0.3860513123250334,41650,False
GROUP,3,M3_mel_syl_boundary,10.0,mean,0.38365818060978746,148750,False
GROUP,3,M3_mel_syl_boundary,100.0,0,0.3827757450765127,42840,False
GROUP,3,M3_mel_syl_boundary,100.0,1,0.3791335996014583,32130,False
GROUP,3,M3_mel_syl_boundary,100.0,2,0.38732248403461533,32130,False
GROUP,3,M3_mel_syl_boundary,100.0,3,0.38621802582968234,41650,False
GROUP,3,M3_mel_syl_boundary,100.0,mean,0.3839349758797386,148750,False
GROUP,3,M3_mel_syl_boundary,1000.0,0,0.3867532620578118,42840,False
GROUP,3,M3_mel_syl_boundary,1000.0,1,0.3807330080396528,32130,False
GROUP,3,M3_mel_syl_boundary,1000.0,2,0.387582857507935,32130,False
GROUP,3,M3_mel_syl_boundary,1000.0,3,0.3869334707864468,41650,False
GROUP,3,M3_mel_syl_boundary,1000.0,mean,0.3856825382511339,148750,True
GROUP,3,M4_mel_syl_structure,0.001,0,0.4137123745358442,42840,False
GROUP,3,M4_mel_syl_structure,0.001,1,0.3555018563611275,32130,False
GROUP,3,M4_mel_syl_structure,0.001,2,0.38178867493558377,32130,False
GROUP,3,M4_mel_syl_structure,0.001,3,0.3723349118366561,41650,False
GROUP,3,M4_mel_syl_structure,0.001,mean,0.3826576939406765,148750,False
GROUP,3,M4_mel_syl_structure,0.01,0,0.41371240714920954,42840,False
GROUP,3,M4_mel_syl_structure,0.01,1,0.35550188876858857,32130,False
GROUP,3,M4_mel_syl_structure,0.01,2,0.3817887097465692,32130,False
GROUP,3,M4_mel_syl_structure,0.01,3,0.37233494445079074,41650,False
GROUP,3,M4_mel_syl_structure,0.01,mean,0.3826577269844678,148750,False
GROUP,3,M4_mel_syl_structure,0.1,0,0.41371273312534973,42840,False
GROUP,3,M4_mel_syl_structure,0.1,1,0.35550221274531213,32130,False
GROUP,3,M4_mel_syl_structure,0.1,2,0.3817890577086632,32130,False
GROUP,3,M4_mel_syl_structure,0.1,3,0.3723352704891295,41650,False
GROUP,3,M4_mel_syl_structure,0.1,mean,0.38265805729511565,148750,False
GROUP,3,M4_mel_syl_structure,1.0,0,0.4137159774323993,42840,False
GROUP,3,M4_mel_syl_structure,1.0,1,0.35550544288939334,32130,False
GROUP,3,M4_mel_syl_structure,1.0,2,0.38179252277861064,32130,False
GROUP,3,M4_mel_syl_structure,1.0,3,0.3723385207602633,41650,False
GROUP,3,M4_mel_syl_structure,1.0,mean,0.38266134789769357,148750,False
GROUP,3,M4_mel_syl_structure,10.0,0,0.413747111696688,42840,False
GROUP,3,M4_mel_syl_structure,10.0,1,0.35553691530779263,32130,False
GROUP,3,M4_mel_syl_structure,10.0,2,0.38182590484645396,32130,False
GROUP,3,M4_mel_syl_structure,10.0,3,0.3723701597059318,41650,False
GROUP,3,M4_mel_syl_structure,10.0,mean,0.38269318203962427,148750,False
GROUP,3,M4_mel_syl_structure,100.0,0,0.41400122375928994,42840,False
GROUP,3,M4_mel_syl_structure,100.0,1,0.3558127796606091,32130,False
GROUP,3,M4_mel_syl_structure,100.0,2,0.38209971624367545,32130,False
GROUP,3,M4_mel_syl_structure,100.0,3,0.3726467573236596,41650,False
GROUP,3,M4_mel_syl_structure,100.0,mean,0.3829625436086256,148750,False
GROUP,3,M4_mel_syl_structure,1000.0,0,0.4154223714407955,42840,False
GROUP,3,M4_mel_syl_structure,1000.0,1,0.35770149494237224,32130,False
GROUP,3,M4_mel_syl_structure,1000.0,2,0.38369380761642513,32130,False
GROUP,3,M4_mel_syl_structure,1000.0,3,0.374535592211224,41650,False
GROUP,3,M4_mel_syl_structure,1000.0,mean,0.38465299414679205,148750,True
GROUP,3,M5_full,0.001,0,0.389127647874174,42840,False
GROUP,3,M5_full,0.001,1,0.3527191482786829,32130,False
GROUP,3,M5_full,0.001,2,0.37073044648284625,32130,False
GROUP,3,M5_full,0.001,3,0.40113454784626856,41650,False
GROUP,3,M5_full,0.001,mean,0.38065154845320764,148750,False
GROUP,3,M5_full,0.01,0,0.38912770251249684,42840,False
GROUP,3,M5_full,0.01,1,0.3527191785093374,32130,False
GROUP,3,M5_full,0.01,2,0.37073049228915844,32130,False
GROUP,3,M5_full,0.01,3,0.4011345560913795,41650,False
GROUP,3,M5_full,0.01,mean,0.38065158292166046,148750,False
GROUP,3,M5_full,0.1,0,0.3891282487328215,42840,False
GROUP,3,M5_full,0.1,1,0.3527194807257591,32130,False
GROUP,3,M5_full,0.1,2,0.3707309502296361,32130,False
GROUP,3,M5_full,0.1,3,0.4011346384203691,41650,False
GROUP,3,M5_full,0.1,mean,0.3806519274791213,148750,False
GROUP,3,M5_full,1.0,0,0.3891336949209878,42840,False
GROUP,3,M5_full,1.0,1,0.3527224940249246,32130,False
GROUP,3,M5_full,1.0,2,0.3707355175779382,32130,False
GROUP,3,M5_full,1.0,3,0.40113544969932613,41650,False
GROUP,3,M5_full,1.0,mean,0.38065536055927424,148750,False
GROUP,3,M5_full,10.0,0,0.38918677272652114,42840,False
GROUP,3,M5_full,10.0,1,0.3527518597018453,32130,False
GROUP,3,M5_full,10.0,2,0.37078015331172975,32130,False
GROUP,3,M5_full,10.0,3,0.40114252719619736,41650,False
GROUP,3,M5_full,10.0,mean,0.3806886129711055,148750,False
GROUP,3,M5_full,100.0,0,0.38964853828129475,42840,False
GROUP,3,M5_full,100.0,1,0.3530088672443149,32130,False
GROUP,3,M5_full,100.0,2,0.3711772834061824,32130,False
GROUP,3,M5_full,100.0,3,0.401167618187405,41650,False
GROUP,3,M5_full,100.0,mean,0.3809699206579937,148750,False
GROUP,3,M5_full,1000.0,0,0.39247400783809905,42840,False
GROUP,3,M5_full,1000.0,1,0.354735052637315,32130,False
GROUP,3,M5_full,1000.0,2,0.37390585113768315,32130,False
GROUP,3,M5_full,1000.0,3,0.40078434688242437,41650,False
GROUP,3,M5_full,1000.0,mean,0.38263856659985096,148750,True
GROUP,4,M1_mel,0.001,0,0.3858477146414462,42840,False
GROUP,4,M1_mel,0.001,1,0.31051733354265754,32130,False
GROUP,4,M1_mel,0.001,2,0.3608056488420419,32130,False
GROUP,4,M1_mel,0.001,3,0.2142527267733172,42840,False
GROUP,4,M1_mel,0.001,mean,0.315312193772368,149940,False
GROUP,4,M1_mel,0.01,0,0.3858477389049215,42840,False
GROUP,4,M1_mel,0.01,1,0.3105173969376339,32130,False
GROUP,4,M1_mel,0.01,2,0.3608056653454831,32130,False
GROUP,4,M1_mel,0.01,3,0.2142527880242885,42840,False
GROUP,4,M1_mel,0.01,mean,0.3153122353261565,149940,False
GROUP,4,M1_mel,0.1,0,0.38584798145107513,42840,False
GROUP,4,M1_mel,0.1,1,0.3105180307369927,32130,False
GROUP,4,M1_mel,0.1,2,0.36080583031472313,32130,False
GROUP,4,M1_mel,0.1,3,0.2142534005008061,42840,False
GROUP,4,M1_mel,0.1,mean,0.315312650783048,149940,False
GROUP,4,M1_mel,1.0,0,0.3858503982200897,42840,False
GROUP,4,M1_mel,1.0,1,0.3105243539178656,32130,False
GROUP,4,M1_mel,1.0,2,0.3608074736057393,32130,False
GROUP,4,M1_mel,1.0,3,0.21425952198514653,42840,False
GROUP,4,M1_mel,1.0,mean,0.31531679738512564,149940,False
GROUP,4,M1_mel,10.0,0,0.38587383042835643,42840,False
GROUP,4,M1_mel,10.0,1,0.31058629387752446,32130,False
GROUP,4,M1_mel,10.0,2,0.3608233613519848,32130,False
GROUP,4,M1_mel,10.0,3,0.21432044092885683,42840,False
GROUP,4,M1_mel,10.0,mean,0.31535757507981294,149940,False
GROUP,4,M1_mel,100.0,0,0.38607665685765147,42840,False
GROUP,4,M1_mel,100.0,1,0.3111430350308033,32130,False
GROUP,4,M1_mel,100.0,2,0.3609589660471233,32130,False
GROUP,4,M1_mel,100.0,3,0.21491053625686873,42840,False
GROUP,4,M1_mel,100.0,mean,0.31573248397799003,149940,False
GROUP,4,M1_mel,1000.0,0,0.38752181838076616,42840,False
GROUP,4,M1_mel,1000.0,1,0.3153628471593791,32130,False
GROUP,4,M1_mel,1000.0,2,0.36192283573196493,32130,False
GROUP,4,M1_mel,1000.0,3,0.22007850094408676,42840,False
GROUP,4,M1_mel,1000.0,mean,0.3187327375695317,149940,True
GROUP,4,M2_mel_syl,0.001,0,0.4099875300693706,42840,False
GROUP,4,M2_mel_syl,0.001,1,0.33450877657444633,32130,False
GROUP,4,M2_mel_syl,0.001,2,0.36252121352314437,32130,False
GROUP,4,M2_mel_syl,0.001,3,0.24952138911396393,42840,False
GROUP,4,M2_mel_syl,0.001,mean,0.33779468907329363,149940,False
GROUP,4,M2_mel_syl,0.01,0,0.40998755078267846,42840,False
GROUP,4,M2_mel_syl,0.01,1,0.33450881732324944,32130,False
GROUP,4,M2_mel_syl,0.01,2,0.36252124375826533,32130,False
GROUP,4,M2_mel_syl,0.01,3,0.2495214411486183,42840,False
GROUP,4,M2_mel_syl,0.01,mean,0.3377947250692665,149940,False
GROUP,4,M2_mel_syl,0.1,0,0.4099877578221802,42840,False
GROUP,4,M2_mel_syl,0.1,1,0.3345092247528775,32130,False
GROUP,4,M2_mel_syl,0.1,2,0.36252154598767217,32130,False
GROUP,4,M2_mel_syl,0.1,3,0.24952196145544414,42840,False
GROUP,4,M2_mel_syl,0.1,mean,0.3377950849522962,149940,False
GROUP,4,M2_mel_syl,1.0,0,0.4099898190361013,42840,False
GROUP,4,M2_mel_syl,1.0,1,0.3345132932863082,32130,False
GROUP,4,M2_mel_syl,1.0,2,0.36252455631751823,32130,False
GROUP,4,M2_mel_syl,1.0,3,0.2495271605922047,42840,False
GROUP,4,M2_mel_syl,1.0,mean,0.33779867623747883,149940,False
GROUP,4,M2_mel_syl,10.0,0,0.4100096538473381,42840,False
GROUP,4,M2_mel_syl,10.0,1,0.33455346722371304,32130,False
GROUP,4,M2_mel_syl,10.0,2,0.3625536375661512,32130,False
GROUP,4,M2_mel_syl,10.0,3,0.24957879320727094,42840,False
GROUP,4,M2_mel_syl,10.0,mean,0.3378339358991449,149940,False
GROUP,4,M2_mel_syl,100.0,0,0.4101743924940038,42840,False
GROUP,4,M2_mel_syl,100.0,1,0.33492828215705606,32130,False
GROUP,4,M2_mel_syl,100.0,2,0.3627996180704247,32130,False
GROUP,4,M2_mel_syl,100.0,3,0.25007220642147276,42840,False
GROUP,4,M2_mel_syl,100.0,mean,0.33815500688173916,149940,False
GROUP,4,M2_mel_syl,1000.0,0,0.411186064287244,42840,False
